Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,vehicle_id
,GMC,YUKON FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,305,,,GMC_YUKON FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON 4WD,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.2,10.8,13.2,21,,,,,,,310,,,GMC_YUKON 4WD_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.2,10.8,13.2,21,,,,,,,310,,,GMC_YUKON 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,20.8,14.5,18.0,16,,,,,,,299,,,GMC_YUKON 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,305,,,GMC_YUKON XL_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,305,,,GMC_YUKON XL FFV_Suv - Standard_Conventional/Hybrid_A6
,HONDA,CIVIC COUPE,Compact,Conventional/Hybrid,2.0,4,,AV,X,,7.8,6.0,7.0,40,,,,,,,163,,,HONDA_CIVIC COUPE_Compact_Conventional/Hybrid_AV
,HONDA,CIVIC COUPE,Compact,Conventional/Hybrid,2.0,4,,M6,X,,8.5,6.1,7.4,38,,,,,,,173,,,HONDA_CIVIC COUPE_Compact_Conventional/Hybrid_M6
,HONDA,CIVIC HATCHBACK,Full-Size,Conventional/Hybrid,1.5,4,,AV,X,,7.7,6.0,6.9,41,,,,,,,162,,,HONDA_CIVIC HATCHBACK_Full-Size_Conventional/Hybrid_AV
,HONDA,CIVIC HATCHBACK,Full-Size,Conventional/Hybrid,1.5,4,,AV7,X,,7.9,6.6,7.3,39,,,,,,,170,,,HONDA_CIVIC HATCHBACK_Full-Size_Conventional/Hybrid_AV7
,HONDA,CIVIC HATCHBACK,Full-Size,Conventional/Hybrid,1.5,4,,M6,X,,8.0,6.2,7.2,39,,,,,,,167,,,HONDA_CIVIC HATCHBACK_Full-Size_Conventional/Hybrid_M6
,HONDA,CIVIC SEDAN,Mid-Size,Conventional/Hybrid,1.5,4,,AV,X,,7.4,5.6,6.6,43,,,,,,,153,,,HONDA_CIVIC SEDAN_Mid-Size_Conventional/Hybrid_AV
,HONDA,CIVIC SEDAN,Mid-Size,Conventional/Hybrid,2.0,4,,AV,X,,7.8,6.0,7.0,40,,,,,,,163,,,HONDA_CIVIC SEDAN_Mid-Size_Conventional/Hybrid_AV
,HONDA,CIVIC SEDAN,Mid-Size,Conventional/Hybrid,2.0,4,,M6,X,,8.5,6.0,7.4,38,,,,,,,172,,,HONDA_CIVIC SEDAN_Mid-Size_Conventional/Hybrid_M6
,HONDA,CR-V,Suv - Small,Conventional/Hybrid,1.5,4,,AV,X,,8.4,7.0,7.8,36,,,,,,,181,,,HONDA_CR-V_Suv - Small_Conventional/Hybrid_AV
,HONDA,CR-V AWD,Suv - Small,Conventional/Hybrid,1.5,4,,AV,X,,8.7,7.2,8.0,35,,,,,,,188,,,HONDA_CR-V AWD_Suv - Small_Conventional/Hybrid_AV
,HONDA,FIT,Station Wagon - Small,Conventional/Hybrid,1.5,4,,M6,X,,8.1,6.6,7.4,38,,,,,,,174,,,HONDA_FIT_Station Wagon - Small_Conventional/Hybrid_M6
,HONDA,HR-V,Station Wagon - Small,Conventional/Hybrid,1.8,4,,AV,X,,8.3,6.9,7.7,37,,,,,,,180,,,HONDA_HR-V_Station Wagon - Small_Conventional/Hybrid_AV
,HONDA,HR-V,Station Wagon - Small,Conventional/Hybrid,1.8,4,,AV7,X,,8.3,6.9,7.7,37,,,,,,,180,,,HONDA_HR-V_Station Wagon - Small_Conventional/Hybrid_AV7
,HONDA,HR-V,Station Wagon - Small,Conventional/Hybrid,1.8,4,,M6,X,,9.4,7.1,8.4,34,,,,,,,195,,,HONDA_HR-V_Station Wagon - Small_Conventional/Hybrid_M6
,HONDA,HR-V AWD,Station Wagon - Small,Conventional/Hybrid,1.8,4,,AV,X,,8.9,7.5,8.2,34,,,,,,,194,,,HONDA_HR-V AWD_Station Wagon - Small_Conventional/Hybrid_AV
,HONDA,HR-V AWD,Station Wagon - Small,Conventional/Hybrid,1.8,4,,AV7,X,,8.9,7.5,8.2,34,,,,,,,194,,,HONDA_HR-V AWD_Station Wagon - Small_Conventional/Hybrid_AV7
,HONDA,PILOT AWD,Suv - Small,Conventional/Hybrid,3.5,6,,A6,X,,13.0,9.3,11.3,25,,,,,,,266,,,HONDA_PILOT AWD_Suv - Small_Conventional/Hybrid_A6
,HONDA,PILOT AWD,Suv - Small,Conventional/Hybrid,3.5,6,,AS9,X,,12.4,9.3,11.0,26,,,,,,,256,,,HONDA_PILOT AWD_Suv - Small_Conventional/Hybrid_AS9
,HONDA,RIDGELINE AWD,Pickup Truck - Standard,Conventional/Hybrid,3.5,6,,A6,X,,12.8,9.5,11.3,25,,,,,,,264,,,HONDA_RIDGELINE AWD_Pickup Truck - Standard_Conventional/Hybrid_A6
,HYUNDAI,ELANTRA,Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,8.3,6.4,7.4,38,,,,,,,174,,,HYUNDAI_ELANTRA_Mid-Size_Conventional/Hybrid_AS6
,HYUNDAI,IONIQ BLUE,Full-Size,Conventional/Hybrid,1.6,4,,AM6,X,,4.2,4.0,4.1,69,,,,,,,96,,,HYUNDAI_IONIQ BLUE_Full-Size_Conventional/Hybrid_AM6
,HYUNDAI,SANTA FE,Suv - Small,Conventional/Hybrid,3.3,6,,AS6,X,,12.9,9.4,11.3,25,,,,,,,265,,,HYUNDAI_SANTA FE_Suv - Small_Conventional/Hybrid_AS6
,HYUNDAI,SANTA FE AWD,Suv - Small,Conventional/Hybrid,3.3,6,,AS6,X,,13.0,9.7,11.5,25,,,,,,,269,,,HYUNDAI_SANTA FE AWD_Suv - Small_Conventional/Hybrid_AS6
,HYUNDAI,SANTA FE ULTIMATE AWD,Suv - Small,Conventional/Hybrid,3.3,6,,AS6,X,,13.9,10.8,12.5,23,,,,,,,295,,,HYUNDAI_SANTA FE ULTIMATE AWD_Suv - Small_Conventional/Hybrid_AS6
,HYUNDAI,SANTA FE SPORT,Suv - Small,Conventional/Hybrid,2.4,4,,AS6,X,,11.1,8.6,10.0,28,,,,,,,235,,,HYUNDAI_SANTA FE SPORT_Suv - Small_Conventional/Hybrid_AS6
,HYUNDAI,SANTA FE SPORT AWD,Suv - Small,Conventional/Hybrid,2.4,4,,AS6,X,,12.0,9.1,10.7,26,,,,,,,253,,,HYUNDAI_SANTA FE SPORT AWD_Suv - Small_Conventional/Hybrid_AS6
,HYUNDAI,TUCSON,Suv - Small,Conventional/Hybrid,2.0,4,,AS6,X,,10.1,7.8,9.0,31,,,,,,,213,,,HYUNDAI_TUCSON_Suv - Small_Conventional/Hybrid_AS6
,HYUNDAI,TUCSON AWD,Suv - Small,Conventional/Hybrid,2.0,4,,AS6,X,,11.0,9.1,10.2,28,,,,,,,241,,,HYUNDAI_TUCSON AWD_Suv - Small_Conventional/Hybrid_AS6
,INFINITI,Q50 HYBRID AWD,Compact,Conventional/Hybrid,3.5,6,,AS7,Z,,9.1,7.7,8.5,33,,,,,,,200,,,INFINITI_Q50 HYBRID AWD_Compact_Conventional/Hybrid_AS7
,INFINITI,Q60 AWD,Subcompact,Conventional/Hybrid,2.0,4,,AS7,Z,,11.2,8.5,10.0,28,,,,,,,233,,,INFINITI_Q60 AWD_Subcompact_Conventional/Hybrid_AS7
,INFINITI,Q70 AWD,Mid-Size,Conventional/Hybrid,3.7,6,,AS7,Z,,13.2,9.8,11.7,24,,,,,,,274,,,INFINITI_Q70 AWD_Mid-Size_Conventional/Hybrid_AS7
,INFINITI,QX30,Compact,Conventional/Hybrid,2.0,4,,AM7,Z,,9.7,7.1,8.5,33,,,,,,,200,,,INFINITI_QX30_Compact_Conventional/Hybrid_AM7
,INFINITI,QX30 AWD,Compact,Conventional/Hybrid,2.0,4,,AM7,Z,,10.6,8.0,9.4,30,,,,,,,221,,,INFINITI_QX30 AWD_Compact_Conventional/Hybrid_AM7
,INFINITI,QX80 4WD,Suv - Standard,Conventional/Hybrid,5.6,8,,AS7,Z,,17.4,12.2,15.1,19,,,,,,,354,,,INFINITI_QX80 4WD_Suv - Standard_Conventional/Hybrid_AS7
,JAGUAR,F-PACE 35t,Suv - Small,Conventional/Hybrid,3.0,6,,AS8,Z,,13.3,10.0,11.8,24,,,,,,,277,,,JAGUAR_F-PACE 35t_Suv - Small_Conventional/Hybrid_AS8
,JAGUAR,F-TYPE CONVERTIBLE,Two-Seater,Conventional/Hybrid,3.0,6,,AS8,Z,,11.9,8.5,10.4,27,,,,,,,242,,,JAGUAR_F-TYPE CONVERTIBLE_Two-Seater_Conventional/Hybrid_AS8
,JAGUAR,F-TYPE CONVERTIBLE,Two-Seater,Conventional/Hybrid,3.0,6,,M6,Z,,14.9,9.8,12.6,22,,,,,,,296,,,JAGUAR_F-TYPE CONVERTIBLE_Two-Seater_Conventional/Hybrid_M6
,JAGUAR,F-TYPE COUPE,Two-Seater,Conventional/Hybrid,3.0,6,,AS8,Z,,11.9,8.5,10.4,27,,,,,,,242,,,JAGUAR_F-TYPE COUPE_Two-Seater_Conventional/Hybrid_AS8
,JAGUAR,F-TYPE COUPE,Two-Seater,Conventional/Hybrid,3.0,6,,M6,Z,,14.9,9.8,12.6,22,,,,,,,296,,,JAGUAR_F-TYPE COUPE_Two-Seater_Conventional/Hybrid_M6
,JAGUAR,XE 20d AWD,Compact,Conventional/Hybrid,2.0,4,,AS8,D,,7.8,5.8,6.9,41,,,,,,,186,,,JAGUAR_XE 20d AWD_Compact_Conventional/Hybrid_AS8
,JAGUAR,XE 35t AWD,Compact,Conventional/Hybrid,3.0,6,,AS8,Z,,11.8,8.2,10.2,28,,,,,,,238,,,JAGUAR_XE 35t AWD_Compact_Conventional/Hybrid_AS8
,JAGUAR,XF 20d AWD,Mid-Size,Conventional/Hybrid,2.0,4,,AS8,D,,7.8,5.8,6.9,41,,,,,,,186,,,JAGUAR_XF 20d AWD_Mid-Size_Conventional/Hybrid_AS8
,JAGUAR,XF 35t AWD,Mid-Size,Conventional/Hybrid,3.0,6,,AS8,Z,,12.0,8.4,10.4,27,,,,,,,243,,,JAGUAR_XF 35t AWD_Mid-Size_Conventional/Hybrid_AS8
,JEEP,CHEROKEE,Suv - Small,Conventional/Hybrid,3.2,6,,A9,X,,11.4,8.3,10.0,28,,,,,,,234,,,JEEP_CHEROKEE_Suv - Small_Conventional/Hybrid_A9
,JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,Suv - Small,Conventional/Hybrid,2.4,4,,A9,X,,11.3,8.4,10.0,28,,,,,,,235,,,JEEP_CHEROKEE 4X4 ACTIVE DRIVE I_Suv - Small_Conventional/Hybrid_A9
,JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,Suv - Small,Conventional/Hybrid,3.2,6,,A9,X,,11.6,8.6,10.3,27,,,,,,,241,,,JEEP_CHEROKEE 4X4 ACTIVE DRIVE I_Suv - Small_Conventional/Hybrid_A9
,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,Suv - Small,Conventional/Hybrid,3.2,6,,A9,X,,12.8,9.0,11.1,25,,,,,,,259,,,JEEP_CHEROKEE 4X4 ACTIVE DRIVE II_Suv - Small_Conventional/Hybrid_A9
,JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,Suv - Small,Conventional/Hybrid,2.4,4,,A9,X,,12.1,9.4,10.9,26,,,,,,,256,,,JEEP_CHEROKEE 4X4 ACTIVE DRIVE LOCK_Suv - Small_Conventional/Hybrid_A9
,JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,Suv - Small,Conventional/Hybrid,3.2,6,,A9,X,,12.9,9.9,11.6,24,,,,,,,269,,,JEEP_CHEROKEE 4X4 ACTIVE DRIVE LOCK_Suv - Small_Conventional/Hybrid_A9
,JEEP,GRAND CHEROKEE 4X4,Suv - Standard,Conventional/Hybrid,3.6,6,,A8,X,,12.7,9.6,11.3,25,,,,,,,265,,,JEEP_GRAND CHEROKEE 4X4_Suv - Standard_Conventional/Hybrid_A8
,JEEP,RENEGADE,Suv - Small,Conventional/Hybrid,1.4,4,,M6,X,,9.9,7.7,8.9,32,,,,,,,209,,,JEEP_RENEGADE_Suv - Small_Conventional/Hybrid_M6
,JEEP,RENEGADE FFV,Suv - Small,Conventional/Hybrid,2.4,4,,A9,X,,10.8,7.8,9.5,30,,,,,,,222,,,JEEP_RENEGADE FFV_Suv - Small_Conventional/Hybrid_A9
,JEEP,RENEGADE FFV,Suv - Small,Conventional/Hybrid,2.4,4,,A9,E,,14.4,10.2,12.5,23,,,,,,,206,,,JEEP_RENEGADE FFV_Suv - Small_Conventional/Hybrid_A9
,JEEP,RENEGADE 4X4,Suv - Small,Conventional/Hybrid,1.4,4,,M6,X,,9.9,7.7,8.9,32,,,,,,,211,,,JEEP_RENEGADE 4X4_Suv - Small_Conventional/Hybrid_M6
,JEEP,RENEGADE 4X4,Suv - Small,Conventional/Hybrid,2.4,4,,A9,X,,11.2,8.2,9.8,29,,,,,,,230,,,JEEP_RENEGADE 4X4_Suv - Small_Conventional/Hybrid_A9
,KIA,CADENZA,Full-Size,Conventional/Hybrid,3.3,6,,AS8,X,,11.5,8.5,10.2,28,,,,,,,237,,,KIA_CADENZA_Full-Size_Conventional/Hybrid_AS8
,KIA,FORTE (GDI),Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,9.4,7.0,8.3,34,,,,,,,198,,,KIA_FORTE (GDI)_Mid-Size_Conventional/Hybrid_AS6
,KIA,FORTE,Mid-Size,Conventional/Hybrid,2.0,4,,M6,X,,9.4,6.8,8.3,34,,,,,,,195,,,KIA_FORTE_Mid-Size_Conventional/Hybrid_M6
,KIA,FORTE 5,Full-Size,Conventional/Hybrid,1.6,4,,AM7,X,,9.4,7.9,8.7,32,,,,,,,207,,,KIA_FORTE 5_Full-Size_Conventional/Hybrid_AM7
,KIA,FORTE 5,Full-Size,Conventional/Hybrid,2.0,4,,M6,X,,9.8,7.3,8.7,32,,,,,,,204,,,KIA_FORTE 5_Full-Size_Conventional/Hybrid_M6
,KIA,K900,Full-Size,Conventional/Hybrid,3.8,6,,AS8,X,,13.8,9.3,11.8,24,,,,,,,279,,,KIA_K900_Full-Size_Conventional/Hybrid_AS8
,KIA,K900,Full-Size,Conventional/Hybrid,5.0,8,,AS8,Z,,15.6,10.6,13.3,21,,,,,,,317,,,KIA_K900_Full-Size_Conventional/Hybrid_AS8
,KIA,NIRO,Station Wagon - Small,Conventional/Hybrid,1.6,4,,AM6,X,,4.6,5.1,4.8,59,,,,,,,114,,,KIA_NIRO_Station Wagon - Small_Conventional/Hybrid_AM6
,KIA,NIRO FE,Station Wagon - Small,Conventional/Hybrid,1.6,4,,AM6,X,,4.5,4.8,4.7,60,,,,,,,110,,,KIA_NIRO FE_Station Wagon - Small_Conventional/Hybrid_AM6
,KIA,NIRO TOURING,Station Wagon - Small,Conventional/Hybrid,1.6,4,,AM6,X,,5.1,5.8,5.4,52,,,,,,,129,,,KIA_NIRO TOURING_Station Wagon - Small_Conventional/Hybrid_AM6
,KIA,OPTIMA,Full-Size,Conventional/Hybrid,2.4,4,,AS6,X,,9.6,6.8,8.4,34,,,,,,,198,,,KIA_OPTIMA_Full-Size_Conventional/Hybrid_AS6
,KIA,OPTIMA FE,Full-Size,Conventional/Hybrid,2.4,4,,AS6,X,,9.3,6.6,8.0,35,,,,,,,190,,,KIA_OPTIMA FE_Full-Size_Conventional/Hybrid_AS6
,KIA,SEDONA,Minivan,Conventional/Hybrid,3.3,6,,AS6,X,,13.2,9.7,11.6,24,,,,,,,275,,,KIA_SEDONA_Minivan_Conventional/Hybrid_AS6
,KIA,SEDONA SX,Minivan,Conventional/Hybrid,3.3,6,,AS6,X,,12.9,9.5,11.4,25,,,,,,,269,,,KIA_SEDONA SX_Minivan_Conventional/Hybrid_AS6
,KIA,SEDONA SXL,Minivan,Conventional/Hybrid,3.3,6,,AS6,X,,14.1,10.5,12.5,23,,,,,,,296,,,KIA_SEDONA SXL_Minivan_Conventional/Hybrid_AS6
,KIA,SORENTO,Suv - Small,Conventional/Hybrid,2.4,4,,AS6,X,,11.2,8.3,9.9,29,,,,,,,234,,,KIA_SORENTO_Suv - Small_Conventional/Hybrid_AS6
,KIA,SORENTO AWD,Suv - Small,Conventional/Hybrid,2.0,4,,AS6,X,,12.3,9.4,11.0,26,,,,,,,259,,,KIA_SORENTO AWD_Suv - Small_Conventional/Hybrid_AS6
,KIA,SORENTO AWD,Suv - Small,Conventional/Hybrid,2.4,4,,AS6,X,,11.5,9.3,10.5,27,,,,,,,246,,,KIA_SORENTO AWD_Suv - Small_Conventional/Hybrid_AS6
,KIA,SORENTO AWD,Suv - Small,Conventional/Hybrid,3.3,6,,AS6,X,,14.0,10.1,12.2,23,,,,,,,289,,,KIA_SORENTO AWD_Suv - Small_Conventional/Hybrid_AS6
,KIA,SORENTO AWD FE,Suv - Small,Conventional/Hybrid,3.3,6,,AS6,X,,13.2,9.3,11.4,25,,,,,,,270,,,KIA_SORENTO AWD FE_Suv - Small_Conventional/Hybrid_AS6
,KIA,SOUL,Station Wagon - Small,Conventional/Hybrid,1.6,4,,AS6,X,,9.4,7.8,8.7,32,,,,,,,205,,,KIA_SOUL_Station Wagon - Small_Conventional/Hybrid_AS6
,KIA,SOUL,Station Wagon - Small,Conventional/Hybrid,2.0,4,,AS6,X,,9.5,7.8,8.7,32,,,,,,,206,,,KIA_SOUL_Station Wagon - Small_Conventional/Hybrid_AS6
,KIA,SPORTAGE AWD,Suv - Small,Conventional/Hybrid,2.0,4,,AS6,X,,11.9,10.2,11.1,25,,,,,,,263,,,KIA_SPORTAGE AWD_Suv - Small_Conventional/Hybrid_AS6
,KIA,SPORTAGE AWD,Suv - Small,Conventional/Hybrid,2.4,4,,AS6,X,,11.3,9.5,10.5,27,,,,,,,247,,,KIA_SPORTAGE AWD_Suv - Small_Conventional/Hybrid_AS6
,LEXUS,ES 300h,Mid-Size,Conventional/Hybrid,2.5,4,,AV6,X,,5.8,6.1,5.9,48,,,,,,,139,,,LEXUS_ES 300h_Mid-Size_Conventional/Hybrid_AV6
,LEXUS,ES 350,Mid-Size,Conventional/Hybrid,3.5,6,,AS6,X,,11.4,7.7,9.7,29,,,,,,,226,,,LEXUS_ES 350_Mid-Size_Conventional/Hybrid_AS6
,LEXUS,GS 450h,Mid-Size,Conventional/Hybrid,3.5,6,,AV8,Z,,8.0,6.9,7.5,38,,,,,,,176,,,LEXUS_GS 450h_Mid-Size_Conventional/Hybrid_AV8
,LEXUS,GS F,Compact,Conventional/Hybrid,5.0,8,,AS8,Z,,14.9,9.7,12.5,23,,,,,,,293,,,LEXUS_GS F_Compact_Conventional/Hybrid_AS8
,LEXUS,GX 460,Suv - Standard,Conventional/Hybrid,4.6,8,,AS6,Z,,16.0,12.9,14.6,19,,,,,,,341,,,LEXUS_GX 460_Suv - Standard_Conventional/Hybrid_AS6
,LEXUS,NX 300h AWD,Suv - Small,Conventional/Hybrid,2.5,4,,AV6,X,,7.2,7.9,7.5,38,,,,,,,176,,,LEXUS_NX 300h AWD_Suv - Small_Conventional/Hybrid_AV6
,LEXUS,RC F,Subcompact,Conventional/Hybrid,5.0,8,,AS8,Z,,15.2,9.5,12.6,22,,,,,,,289,,,LEXUS_RC F_Subcompact_Conventional/Hybrid_AS8
,LEXUS,RX 350 AWD,Suv - Small,Conventional/Hybrid,3.5,6,,AS8,X,,12.2,9.0,10.8,26,,,,,,,252,,,LEXUS_RX 350 AWD_Suv - Small_Conventional/Hybrid_AS8
,LEXUS,RX 450h AWD,Suv - Standard,Conventional/Hybrid,3.5,6,,AV6,Z,,7.5,8.4,7.9,36,,,,,,,185,,,LEXUS_RX 450h AWD_Suv - Standard_Conventional/Hybrid_AV6
,LINCOLN,CONTINENTAL AWD,Full-Size,Conventional/Hybrid,3.7,6,,AS6,X,,14.3,9.7,12.2,23,,,,,,,287,,,LINCOLN_CONTINENTAL AWD_Full-Size_Conventional/Hybrid_AS6
,LINCOLN,MKC AWD,Suv - Small,Conventional/Hybrid,2.0,4,,AS6,X,,12.3,9.3,10.9,26,,,,,,,256,,,LINCOLN_MKC AWD_Suv - Small_Conventional/Hybrid_AS6
,LINCOLN,MKC AWD (Start/Stop),Suv - Small,Conventional/Hybrid,2.0,4,,AS6,X,,12.1,9.3,10.8,26,,,,,,,254,,,LINCOLN_MKC AWD (Start/Stop)_Suv - Small_Conventional/Hybrid_AS6
,LINCOLN,MKT AWD,Suv - Standard,Conventional/Hybrid,3.5,6,,AS6,X,,15.7,11.2,13.7,21,,,,,,,322,,,LINCOLN_MKT AWD_Suv - Standard_Conventional/Hybrid_AS6
,LINCOLN,MKT LIVERY AWD,Special Purpose Vehicle,Conventional/Hybrid,3.7,6,,A6,X,,14.7,10.2,12.7,22,,,,,,,298,,,LINCOLN_MKT LIVERY AWD_Special Purpose Vehicle_Conventional/Hybrid_A6
,LINCOLN,MKX AWD,Suv - Small,Conventional/Hybrid,2.7,6,,AS6,X,,14.1,9.8,12.1,23,,,,,,,284,,,LINCOLN_MKX AWD_Suv - Small_Conventional/Hybrid_AS6
,LINCOLN,MKZ AWD,Mid-Size,Conventional/Hybrid,3.0,6,,AS6,X,,14.0,9.2,11.8,24,,,,,,,278,,,LINCOLN_MKZ AWD_Mid-Size_Conventional/Hybrid_AS6
,LINCOLN,MKZ HYBRID,Mid-Size,Conventional/Hybrid,2.0,4,,AV,X,,5.7,6.2,5.9,48,,,,,,,139,,,LINCOLN_MKZ HYBRID_Mid-Size_Conventional/Hybrid_AV
,MASERATI,GHIBLI,Mid-Size,Conventional/Hybrid,3.0,6,,AS8,Z,,14.1,9.8,12.2,23,,,,,,,286,,,MASERATI_GHIBLI_Mid-Size_Conventional/Hybrid_AS8
,MASERATI,GHIBLI SQ4,Mid-Size,Conventional/Hybrid,3.0,6,,AS8,Z,,14.7,9.9,12.6,22,,,,,,,295,,,MASERATI_GHIBLI SQ4_Mid-Size_Conventional/Hybrid_AS8
,MASERATI,GRANTURISMO,Subcompact,Conventional/Hybrid,4.7,8,,AS6,Z,,18.2,11.4,15.1,19,,,,,,,355,,,MASERATI_GRANTURISMO_Subcompact_Conventional/Hybrid_AS6
,MASERATI,GRANTURISMO CONVERTIBLE,Subcompact,Conventional/Hybrid,4.7,8,,AS6,Z,,18.2,11.6,15.2,19,,,,,,,358,,,MASERATI_GRANTURISMO CONVERTIBLE_Subcompact_Conventional/Hybrid_AS6
,MAZDA,CX-3 4WD,Compact,Conventional/Hybrid,2.0,4,,AS6,X,,8.8,7.5,8.2,34,,,,,,,192,,,MAZDA_CX-3 4WD_Compact_Conventional/Hybrid_AS6
,MAZDA,CX-9,Suv - Small,Conventional/Hybrid,2.5,4,,AS6,X,,10.6,8.4,9.6,29,,,,,,,225,,,MAZDA_CX-9_Suv - Small_Conventional/Hybrid_AS6
,MAZDA,CX-9 4WD,Suv - Small,Conventional/Hybrid,2.5,4,,AS6,X,,11.5,8.9,10.4,27,,,,,,,242,,,MAZDA_CX-9 4WD_Suv - Small_Conventional/Hybrid_AS6
,MAZDA,MAZDA3 4-DOOR,Compact,Conventional/Hybrid,2.0,4,,AS6,X,,8.4,6.4,7.5,38,,,,,,,176,,,MAZDA_MAZDA3 4-DOOR_Compact_Conventional/Hybrid_AS6
,MAZDA,MAZDA3 4-DOOR,Compact,Conventional/Hybrid,2.0,4,,M6,X,,8.5,6.2,7.5,38,,,,,,,175,,,MAZDA_MAZDA3 4-DOOR_Compact_Conventional/Hybrid_M6
,MAZDA,MAZDA3 4-DOOR (SIL),Compact,Conventional/Hybrid,2.0,4,,M6,X,,8.5,6.2,7.5,38,,,,,,,175,,,MAZDA_MAZDA3 4-DOOR (SIL)_Compact_Conventional/Hybrid_M6
,MAZDA,MAZDA3 4-DOOR,Compact,Conventional/Hybrid,2.5,4,,AS6,X,,8.8,6.6,7.8,36,,,,,,,182,,,MAZDA_MAZDA3 4-DOOR_Compact_Conventional/Hybrid_AS6
,MAZDA,MAZDA3 4-DOOR (i-ELOOP),Compact,Conventional/Hybrid,2.5,4,,AS6,X,,8.5,6.4,7.6,37,,,,,,,176,,,MAZDA_MAZDA3 4-DOOR (i-ELOOP)_Compact_Conventional/Hybrid_AS6
,MAZDA,MAZDA3 4-DOOR (SIL),Compact,Conventional/Hybrid,2.5,4,,M6,X,,9.3,6.9,8.2,34,,,,,,,194,,,MAZDA_MAZDA3 4-DOOR (SIL)_Compact_Conventional/Hybrid_M6
,MAZDA,MAZDA3 5-DOOR,Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,8.4,6.4,7.5,38,,,,,,,174,,,MAZDA_MAZDA3 5-DOOR_Mid-Size_Conventional/Hybrid_AS6
,MAZDA,MAZDA3 5-DOOR (SIL),Mid-Size,Conventional/Hybrid,2.0,4,,M6,X,,8.6,6.4,7.6,37,,,,,,,178,,,MAZDA_MAZDA3 5-DOOR (SIL)_Mid-Size_Conventional/Hybrid_M6
,MAZDA,MAZDA3 5-DOOR (i-ELOOP),Mid-Size,Conventional/Hybrid,2.5,4,,AS6,X,,8.7,6.6,7.8,36,,,,,,,181,,,MAZDA_MAZDA3 5-DOOR (i-ELOOP)_Mid-Size_Conventional/Hybrid_AS6
,MAZDA,MAZDA3 5-DOOR (SIL),Mid-Size,Conventional/Hybrid,2.5,4,,M6,X,,9.6,7.0,8.4,34,,,,,,,198,,,MAZDA_MAZDA3 5-DOOR (SIL)_Mid-Size_Conventional/Hybrid_M6
,MAZDA,MAZDA6,Mid-Size,Conventional/Hybrid,2.5,4,,AS6,X,,9.1,6.7,8.0,35,,,,,,,187,,,MAZDA_MAZDA6_Mid-Size_Conventional/Hybrid_AS6
,MINI,COOPER 3 DOOR,Subcompact,Conventional/Hybrid,1.5,3,,M6,Z,,8.5,6.2,7.5,38,,,,,,,175,,,MINI_COOPER 3 DOOR_Subcompact_Conventional/Hybrid_M6
,MINI,COOPER S CLUBMAN ALL4,Mid-Size,Conventional/Hybrid,2.0,4,,M6,Z,,11.4,7.8,9.7,29,,,,,,,227,,,MINI_COOPER S CLUBMAN ALL4_Mid-Size_Conventional/Hybrid_M6
,MINI,JOHN COOPER WORKS CONVERTIBLE,Minicompact,Conventional/Hybrid,2.0,4,,M6,Z,,10.8,7.7,9.4,30,,,,,,,220,,,MINI_JOHN COOPER WORKS CONVERTIBLE_Minicompact_Conventional/Hybrid_M6
,MITSUBISHI,MIRAGE,Compact,Conventional/Hybrid,1.2,3,,AV,X,,6.4,5.5,6.0,47,,,,,,,141,,,MITSUBISHI_MIRAGE_Compact_Conventional/Hybrid_AV
